Alabama,10.3666666666667
Alaska,9.1
Arizona,9.05833333333333
Arkansas,9.66
California,8.40909090909091
Colorado,8.99285714285714
Connecticut,11.025
Delaware,11.3
Florida,8.62424242424242
Georgia,10.0545454545455
Hawaii,8.9
Idaho,9.36666666666667
Illinois,8.93888888888889
Indiana,9.8
Iowa,8.73333333333333
Kansas,9.11666666666667
Kentucky,10.7
Louisiana,9.28333333333333
Maine,10.6
Maryland,11.1
Massachusetts,10.8846153846154
Michigan,10.44375
Minnesota,8.1
Mississippi,9.45
Missouri,9.575
Montana,8.85
Nebraska,7.95
Nevada,9.26
New Hampshire,10.4
New Jersey,9.07777777777778
New Mexico,9.25
New York,11
North Carolina,8.92857142857143
North Dakota,9.1
Ohio,10.9888888888889
Oklahoma,9.33333333333333
Oregon,10
Pennsylvania,10.2857142857143
Rhode Island,11.25
South Carolina,8.76
South Dakota,8.55
Tennessee,10.1333333333333
Texas,8.27659574468085
Utah,9.36666666666667
Vermont,10.4
Virginia,9.1
Washington,9.98571428571429
West Virginia,9.9
Wisconsin,10.1142857142857
Wyoming,9.1
